ID,BLAST_Name,BLAST_%,Phylum,Class,Order,Family,Genus,BOLD_Species,BOLD_%,Hits_Count,Status
3446-1,"Asellus aquaticus isolate Aaquaticus|ETGDOUA_201111_1_YAB589|HCO2198 cytochrome c oxidase subunit 1 (COX1) gene, partial cds; mitochondrial",97.793,Arthropoda,,,,,,99.85,25.0,Reliable
3446-1,"Asellus aquaticus isolate Aaq_10 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",98.267,Arthropoda,,,,,,99.85,25.0,Reliable
3446-1,"Asellus aquaticus isolate Aaq_01 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",97.593,Arthropoda,,,,,,99.85,25.0,Reliable
3446-1,"Asellus aquaticus isolate Aaq_07 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",97.905,Arthropoda,,,,,,99.85,25.0,Reliable
3447-1,"Uncultured zooplankton clone 22_171 cytochrome c oxidase subunit 1 (cox1) gene, partial cds; mitochondrial",98.056,,,,,,,,,Reliable
3447-1,"Arthropoda environmental sample clone HENBPVM09FSRUT1 cytochrome c oxidase 1-like gene, partial sequence; mitochondrial",98.107,,,,,,,,,Reliable
3447-1,"Arthropoda environmental sample clone HENBPVM09FS2ZF1 cytochrome c oxidase 1-like gene, partial sequence; mitochondrial",98.089,,,,,,,,,Reliable
3447-1,"Arthropoda environmental sample clone HENBPVM09FUM911 cytochrome c oxidase 1-like gene, partial sequence; mitochondrial",97.5,,,,,,,,,Reliable
3447-1,"Arthropoda environmental sample clone HENBPVM09FPZRU1 cytochrome c oxidase 1-like gene, partial sequence; mitochondrial",97.785,,,,,,,,,Reliable
3447-1,"Arthropoda environmental sample clone HENBPVM09FNNKV1 cytochrome c oxidase 1-like gene, partial sequence; mitochondrial",97.188,,,,,,,,,Reliable
3447-1,"Arthropoda environmental sample clone HENBPVM09FUO8F1 cytochrome c oxidase 1-like gene, partial sequence; mitochondrial",97.452,,,,,,,,,Reliable
3447-1,"Arthropoda environmental sample clone HENBPVM09FLJMI1 cytochrome c oxidase 1-like gene, partial sequence; mitochondrial",98.299,,,,,,,,,Reliable
3447-1,"Arthropoda environmental sample clone HENBPVM09FSWC71 cytochrome c oxidase 1-like gene, partial sequence; mitochondrial",97.818,,,,,,,,,Reliable
3447-1,"Arthropoda environmental sample clone HENBPVM09FNZ6317 cytochrome c oxidase 1-like gene, partial sequence; mitochondrial",97.872,,,,,,,,,Reliable
3447-1,"Arthropoda environmental sample clone HENBPVM09FVI2Q1 cytochrome c oxidase 1-like gene, partial sequence; mitochondrial",100.0,,,,,,,,,Reliable
346-5944,"Uncultured zooplankton clone 22_171 cytochrome c oxidase subunit 1 (cox1) gene, partial cds; mitochondrial",98.704,,,,,,,,,Reliable
346-5944,"Arthropoda environmental sample clone HENBPVM09FSRUT1 cytochrome c oxidase 1-like gene, partial sequence; mitochondrial",98.423,,,,,,,,,Reliable
346-5944,"Arthropoda environmental sample clone HENBPVM09FS2ZF1 cytochrome c oxidase 1-like gene, partial sequence; mitochondrial",98.408,,,,,,,,,Reliable
346-5944,"Arthropoda environmental sample clone HENBPVM09FUM911 cytochrome c oxidase 1-like gene, partial sequence; mitochondrial",97.812,,,,,,,,,Reliable
346-5944,"Arthropoda environmental sample clone HENBPVM09FPZRU1 cytochrome c oxidase 1-like gene, partial sequence; mitochondrial",98.101,,,,,,,,,Reliable
346-5944,"Arthropoda environmental sample clone HENBPVM09FNNKV1 cytochrome c oxidase 1-like gene, partial sequence; mitochondrial",97.5,,,,,,,,,Reliable
346-5944,"Arthropoda environmental sample clone HENBPVM09FUO8F1 cytochrome c oxidase 1-like gene, partial sequence; mitochondrial",97.771,,,,,,,,,Reliable
346-5944,"Arthropoda environmental sample clone HENBPVM09FLJMI1 cytochrome c oxidase 1-like gene, partial sequence; mitochondrial",98.98,,,,,,,,,Reliable
346-5944,"Arthropoda environmental sample clone HENBPVM09FSWC71 cytochrome c oxidase 1-like gene, partial sequence; mitochondrial",98.545,,,,,,,,,Reliable
346-5944,"Arthropoda environmental sample clone HENBPVM09FNZ6317 cytochrome c oxidase 1-like gene, partial sequence; mitochondrial",98.723,,,,,,,,,Reliable
346-5944,"Arthropoda environmental sample clone HENBPVM09FVI2Q1 cytochrome c oxidase 1-like gene, partial sequence; mitochondrial",100.0,,,,,,,,,Reliable
3461-1,"Stephanodiscus binderanus strain SN32 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial",97.039,,,,,,,,,Reliable
3462-1,"Cantharellus lutescens isolate s144 mitochondrion, complete genome<>Cantharellus lutescens isolate s144 mitochondrion, complete genome",97.436,,,,,,,,,Reliable
3463-1,"Mytilus galloprovincialis isolate SYD1_039 cytochrome oxidase subunit I-like (COI) gene, partial sequence; mitochondrial",97.619,,,,,,,,,Reliable
3463-1,"Mytilus galloprovincialis voucher NSMK-MS-0025088 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial",97.561,,,,,,,,,Reliable
3463-1,"Mytilus galloprovincialis voucher NSMK-MS-0025086 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial<>Mytilus galloprovincialis voucher NSMK-MS-0025087 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial",97.561,,,,,,,,,Reliable
3478-1,"Hediste atoka mitochondrial COI gene for cytochrome oxidase subunit I, partial cds, haplotype: A26",100.0,,,,,,,,,Reliable
3478-1,"Hediste atoka mitochondrial COI gene for cytochrome oxidase subunit I, partial cds, haplotype: A25",100.0,,,,,,,,,Reliable
3478-1,"Hediste atoka mitochondrial COI gene for cytochrome oxidase subunit I, partial cds, haplotype: A01",100.0,,,,,,,,,Reliable
3478-1,"Hediste atoka mitochondrial COI gene for cytochrome oxidase subunit I, partial cds, haplotype: A04",100.0,,,,,,,,,Reliable
3478-1,"Hediste atoka mitochondrial COI gene for cytochrome oxidase subunit I, partial cds, haplotype: A05",100.0,,,,,,,,,Reliable
3478-1,"Hediste atoka mitochondrial COI gene for cytochrome oxidase subunit I, partial cds, haplotype: A18",100.0,,,,,,,,,Reliable
3478-1,"Hediste atoka mitochondrial COI gene for cytochrome oxidase subunit I, partial cds, haplotype: A20",100.0,,,,,,,,,Reliable
3478-1,"Hediste atoka mitochondrial COI gene for cytochrome oxidase subunit I, partial cds, haplotype: A22",100.0,,,,,,,,,Reliable
3478-1,"Hediste atoka mitochondrial COI gene for cytochrome oxidase subunit I, partial cds, haplotype: A23",100.0,,,,,,,,,Reliable
3478-1,"Anopheles gambiae isolate NCH9 cytochrome c oxidase subunit 1 (COI) gene, partial cds; mitochondrial<>Anopheles gambiae voucher Kakamega05 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial",97.561,,,,,,,,,Reliable
3489-1,"Aleyrodes sp. APB1024162 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",100.0,,,,,,,,,Reliable
3489-1,"Aleyrodes proletella cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",100.0,,,,,,,,,Reliable
3489-1,"Ischnus celaya cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",100.0,,,,,,,,,Reliable
3489-1,"Myrmeleonostenus sp. 1 BFS-2018 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",100.0,,,,,,,,,Reliable
3489-1,"Acrolyta sp. BFS-2018 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",100.0,,,,,,,,,Reliable
3489-1,"Phygadeuon sp. BFS-2018 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",100.0,,,,,,,,,Reliable
3489-1,"Anisopteromalus calandrae voucher FRI/NFIC/23190 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial<>Anisopteromalus calandrae voucher FRI/NFIC/23185 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial",100.0,,,,,,,,,Reliable
3489-1,"Aleurodicus floccissimus isolate AF cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial",100.0,,,,,,,,,Reliable
3489-1,"Aritranis sp. 2 BFS-2018 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",100.0,,,,,,,,,Reliable
3490-1,"Stephanodiscus binderanus strain ms-2 cytochrome c oxidase subunit I (coxI) gene, partial cds; mitochondrial<>Stephanodiscus binderanus strain ms-3 cytochrome c oxidase subunit I (coxI) gene, partial cds; mitochondrial<>Stephanodiscus binderanus strain ms-1 cytochrome c oxidase subunit I (coxI) gene, partial cds; mitochondrial<>Stephanodiscus hantzschii strain wtc-21 cytochrome c oxidase subunit I (coxI) gene, partial cds; mitochondrial",98.993,Bacillariophyta,Mediophyceae,Stephanodiscales,Stephanodiscaceae,Stephanodiscus,Stephanodiscus binderanus,98.99,13.0,Reliable
3490-1,"Stephanodiscus hantzschii strain M11 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial",99.654,Bacillariophyta,Mediophyceae,Stephanodiscales,Stephanodiscaceae,Stephanodiscus,Stephanodiscus binderanus,98.99,13.0,Reliable
3490-1,"Stephanodiscus cf. minutulus strain j95-21 cytochrome c oxidase subunit I (coxI) gene, partial cds; mitochondrial",98.322,Bacillariophyta,Mediophyceae,Stephanodiscales,Stephanodiscaceae,Stephanodiscus,Stephanodiscus binderanus,98.99,13.0,Reliable
3490-1,"Stephanodiscus binatus strain BA1 cytochrome c oxidase subunit 1 (cox1) gene, partial cds; mitochondrial",98.322,Bacillariophyta,Mediophyceae,Stephanodiscales,Stephanodiscaceae,Stephanodiscus,Stephanodiscus binderanus,98.99,13.0,Reliable
3490-1,"Stephanodiscus binatus strain SSZ1 cytochrome c oxidase subunit 1 (cox1) gene, partial cds; mitochondrial",98.322,Bacillariophyta,Mediophyceae,Stephanodiscales,Stephanodiscaceae,Stephanodiscus,Stephanodiscus binderanus,98.99,13.0,Reliable
3490-1,"Stephanodiscus hantzschii strain CAS3 cytochrome c oxidase subunit 1 (COX1) gene, partial cds; mitochondrial",100.0,Bacillariophyta,Mediophyceae,Stephanodiscales,Stephanodiscaceae,Stephanodiscus,Stephanodiscus binderanus,98.99,13.0,Reliable
3490-1,"Stephanodiscus cf. minutulus strain y96-2 cytochrome c oxidase subunit I (coxI) gene, partial cds; mitochondrial",97.987,Bacillariophyta,Mediophyceae,Stephanodiscales,Stephanodiscaceae,Stephanodiscus,Stephanodiscus binderanus,98.99,13.0,Reliable
3490-1,"Stephanodiscus meyeri strain 858-1 cytochrome c oxidase subunit I (coxI) gene, partial cds; mitochondrial<>Stephanodiscus meyeri strain 858-2 cytochrome c oxidase subunit I (coxI) gene, partial cds; mitochondrial<>Stephanodiscus meyeri strain 858-3 cytochrome c oxidase subunit I (coxI) gene, partial cds; mitochondrial<>Stephanodiscus meyeri strain 858-5 cytochrome c oxidase subunit I (coxI) gene, partial cds; mitochondrial<>Stephanodiscus meyeri strain 858-6 cytochrome c oxidase subunit I (coxI) gene, partial cds; mitochondrial<>Stephanodiscus meyeri strain 859-1 cytochrome c oxidase subunit I (coxI) gene, partial cds; mitochondrial<>Stephanodiscus meyeri strain 859-2 cytochrome c oxidase subunit I (coxI) gene, partial cds; mitochondrial<>Stephanodiscus meyeri strain 859-3 cytochrome c oxidase subunit I (coxI) gene, partial cds; mitochondrial<>Stephanodiscus cf. minutulus strain y95-6 cytochrome c oxidase subunit I (coxI) gene, partial cds; mitochondrial<>Stephanodiscus cf. minutulus strain wtc-1 cytochrome c oxidase subunit I (coxI) gene, partial cds; mitochondrial<>Stephanodiscus cf. minutulus strain j92-6 cytochrome c oxidase subunit I (coxI) gene, partial cds; mitochondrial<>Stephanodiscus cf. minutulus strain y95-1 cytochrome c oxidase subunit I (coxI) gene, partial cds; mitochondrial<>Stephanodiscus cf. minutulus strain y95-4 cytochrome c oxidase subunit I (coxI) gene, partial cds; mitochondrial",97.987,Bacillariophyta,Mediophyceae,Stephanodiscales,Stephanodiscaceae,Stephanodiscus,Stephanodiscus binderanus,98.99,13.0,Reliable
3490-1,"Stephanodiscus cf. jamsranii strain y98-1 cytochrome c oxidase subunit I (coxI) gene, partial cds; mitochondrial<>Stephanodiscus cf. jamsranii strain y98-3 cytochrome c oxidase subunit I (coxI) gene, partial cds; mitochondrial",97.987,Bacillariophyta,Mediophyceae,Stephanodiscales,Stephanodiscaceae,Stephanodiscus,Stephanodiscus binderanus,98.99,13.0,Reliable
3490-1,"Stephanodiscus binatus strain BA1 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial",98.962,Bacillariophyta,Mediophyceae,Stephanodiscales,Stephanodiscaceae,Stephanodiscus,Stephanodiscus binderanus,98.99,13.0,Reliable
3490-1,"Stephanodiscus hantzschii strain TO6 cytochrome c oxidase subunit 1 (COX1) gene, partial cds; mitochondrial",99.647,Bacillariophyta,Mediophyceae,Stephanodiscales,Stephanodiscaceae,Stephanodiscus,Stephanodiscus binderanus,98.99,13.0,Reliable
3490-1,"Stephanodiscus binatus strain WE4 cytochrome c oxidase subunit 1 (cox1) gene, partial cds; mitochondrial",97.651,Bacillariophyta,Mediophyceae,Stephanodiscales,Stephanodiscaceae,Stephanodiscus,Stephanodiscus binderanus,98.99,13.0,Reliable
3490-1,"Stephanodiscus binatus strain TSL3 cytochrome c oxidase subunit 1 (cox1) gene, partial cds; mitochondrial",97.651,Bacillariophyta,Mediophyceae,Stephanodiscales,Stephanodiscaceae,Stephanodiscus,Stephanodiscus binderanus,98.99,13.0,Reliable
3490-1,"Stephanodiscus binatus strain SMU13 cytochrome c oxidase subunit 1 (cox1) gene, partial cds; mitochondrial",97.651,Bacillariophyta,Mediophyceae,Stephanodiscales,Stephanodiscaceae,Stephanodiscus,Stephanodiscus binderanus,98.99,13.0,Reliable
3490-1,"Stephanodiscus neglectus strain VEN9 cytochrome c oxidase subunit 1 (cox1) gene, partial cds; mitochondrial",97.651,Bacillariophyta,Mediophyceae,Stephanodiscales,Stephanodiscaceae,Stephanodiscus,Stephanodiscus binderanus,98.99,13.0,Reliable
3490-1,"Stephanodiscus neglectus strain DBN2 cytochrome c oxidase subunit 1 (cox1) gene, partial cds; mitochondrial",97.651,Bacillariophyta,Mediophyceae,Stephanodiscales,Stephanodiscaceae,Stephanodiscus,Stephanodiscus binderanus,98.99,13.0,Reliable
3490-1,"Stephanodiscus neglectus strain WA1 cytochrome c oxidase subunit 1 (cox1) gene, partial cds; mitochondrial",97.651,Bacillariophyta,Mediophyceae,Stephanodiscales,Stephanodiscaceae,Stephanodiscus,Stephanodiscus binderanus,98.99,13.0,Reliable
3490-1,"Stephanodiscus binatus strain S4 cytochrome c oxidase subunit 1 (COX1) gene, partial cds; mitochondrial",99.293,Bacillariophyta,Mediophyceae,Stephanodiscales,Stephanodiscaceae,Stephanodiscus,Stephanodiscus binderanus,98.99,13.0,Reliable
3490-1,"Stephanodiscus binatus strain QC3 cytochrome c oxidase subunit 1 (COX1) gene, partial cds; mitochondrial",99.293,Bacillariophyta,Mediophyceae,Stephanodiscales,Stephanodiscaceae,Stephanodiscus,Stephanodiscus binderanus,98.99,13.0,Reliable
3490-1,"Stephanodiscus neglectus strain SN23 cytochrome c oxidase subunit 1 (cox1) gene, partial cds; mitochondrial",97.635,Bacillariophyta,Mediophyceae,Stephanodiscales,Stephanodiscaceae,Stephanodiscus,Stephanodiscus binderanus,98.99,13.0,Reliable
3490-1,"Stephanodiscus neglectus strain TO12 cytochrome c oxidase subunit 1 (cox1) gene, partial cds; mitochondrial",97.315,Bacillariophyta,Mediophyceae,Stephanodiscales,Stephanodiscaceae,Stephanodiscus,Stephanodiscus binderanus,98.99,13.0,Reliable
3490-1,"Stephanodiscus neglectus strain C3 cytochrome c oxidase subunit 1 (cox1) gene, partial cds; mitochondrial<>Stephanodiscus neglectus strain TO1 cytochrome c oxidase subunit 1 (cox1) gene, partial cds; mitochondrial<>Stephanodiscus neglectus strain G7 cytochrome c oxidase subunit 1 (cox1) gene, partial cds; mitochondrial",97.315,Bacillariophyta,Mediophyceae,Stephanodiscales,Stephanodiscaceae,Stephanodiscus,Stephanodiscus binderanus,98.99,13.0,Reliable
3490-1,"Stephanodiscus binderanus strain SN32 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial",100.0,Bacillariophyta,Mediophyceae,Stephanodiscales,Stephanodiscaceae,Stephanodiscus,Stephanodiscus binderanus,98.99,13.0,Reliable
3491-1,"Conus aurisiacus cytochrome c oxidase subunit I (COI) gene, partial cds; mitochondrial",97.561,,,,,,,,,Reliable
3500-1,"Diminovula concinna voucher RMNH.Mol.164163 cytochrome oxidase subunit I (cox1) gene, partial cds; mitochondrial",97.561,,,,,,,,,Reliable
353-5877,"Ceratothoa arimae mitochondrial COI gene for cytochrome c oxidase subunit I, partial cds, strain: Cy130105",97.561,Arthropoda,,,,,,99.06,1.0,Reliable
353-5877,"Barbronia cf. gwalagwalensis LYKG002 mitochondrion, complete genome",97.561,Arthropoda,,,,,,99.06,1.0,Reliable
353-5877,Candidatus Nasuia deltocephalinicola strain OIMY chromosome,100.0,Arthropoda,,,,,,99.06,1.0,Reliable
353-5877,"Paraleuctra sp. 1 ZTC-2019 clone 5.23 cytochrome c oxidase subunit I (COX1) gene, complete cds; mitochondrial",97.436,Arthropoda,,,,,,99.06,1.0,Reliable
353-5877,"Paraleuctra sp. 1 ZTC-2019 clone 5.22 cytochrome c oxidase subunit I (COX1) gene, complete cds; mitochondrial",97.436,Arthropoda,,,,,,99.06,1.0,Reliable
353-5877,"Mordellidae sp. GENSP02 mitochondrion, partial genome",97.436,Arthropoda,,,,,,99.06,1.0,Reliable
353-5877,"Invertebrate environmental sample clone D01 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",97.436,Arthropoda,,,,,,99.06,1.0,Reliable
3544-1,"Arthropoda environmental sample clone HENBPVM09FVI2Q1 cytochrome c oxidase 1-like gene, partial sequence; mitochondrial",100.0,,,,,,,,,Reliable
3546-1,"Chaetopterus sp. 2 KJO-2005 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",97.917,,,,,,,,,Reliable
3546-1,"Phorcus turbinatus from Croatia cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",97.826,,,,,,,,,Reliable
3546-1,"Indoplanorbis exustus isolate Khanom_West cytochrome c oxidase subunit 1 (cox1) gene, partial cds; mitochondrial",97.778,,,,,,,,,Reliable
3546-1,"Indoplanorbis exustus isolate Batu_Kajak cytochrome c oxidase subunit 1 (cox1) gene, partial cds; mitochondrial",97.778,,,,,,,,,Reliable
3546-1,"Indoplanorbis exustus isolate Libreville_PK9 cytochrome c oxidase subunit 1 (cox1) gene, partial cds; mitochondrial",97.778,,,,,,,,,Reliable
3546-1,"Indoplanorbis exustus isolate Agboville cytochrome c oxidase subunit 1 (cox1) gene, partial cds; mitochondrial",97.778,,,,,,,,,Reliable
3546-1,"Indoplanorbis exustus isolate Porto_Novo_Tchivie cytochrome c oxidase subunit 1 (cox1) gene, partial cds; mitochondrial",97.778,,,,,,,,,Reliable
3546-1,"Indoplanorbis exustus isolate Parakou cytochrome c oxidase subunit 1 (cox1) gene, partial cds; mitochondrial",97.778,,,,,,,,,Reliable
3546-1,"Indoplanorbis exustus isolate Pahou cytochrome c oxidase subunit 1 (cox1) gene, partial cds; mitochondrial",97.778,,,,,,,,,Reliable
3546-1,"Indoplanorbis exustus isolate Porto_Novo_Djassin cytochrome c oxidase subunit 1 (cox1) gene, partial cds; mitochondrial",97.778,,,,,,,,,Reliable
3546-1,"Indoplanorbis exustus isolate Cotonou_Asecna cytochrome c oxidase subunit 1 (cox1) gene, partial cds; mitochondrial",97.778,,,,,,,,,Reliable
3546-1,"Indoplanorbis exustus isolate Porto_Novo_Acron cytochrome c oxidase subunit 1 (cox1) gene, partial cds; mitochondrial",97.778,,,,,,,,,Reliable
3546-1,"Acutuncus antarcticus isolate Acut06_179 cytochrome c oxidase subunit 1 (CO1) gene, partial cds; mitochondrial",97.778,,,,,,,,,Reliable
3546-1,"Psychodopygus complexus voucher MU40#01 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",97.674,,,,,,,,,Reliable
3546-1,"Psychodopygus complexus voucher PA#098 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",97.674,,,,,,,,,Reliable
3546-1,"Psychodopygus complexus voucher MU31#02 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",97.674,,,,,,,,,Reliable
3546-1,"Psychodopygus complexus voucher PHY#47 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",97.674,,,,,,,,,Reliable
3546-1,"Psychodopygus sp. voucher PA#088 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",97.674,,,,,,,,,Reliable
3546-1,"Psychodopygus sp. voucher MU40#03 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",97.674,,,,,,,,,Reliable
3546-1,"Psychodopygus sp. voucher PA#232 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",97.674,,,,,,,,,Reliable
3546-1,"Psychodopygus sp. voucher MU32#01 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",97.674,,,,,,,,,Reliable
3546-1,"Psychodopygus complexus voucher DI#105 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",97.674,,,,,,,,,Reliable
